=============== Sampling Metadata ===============
Node ID: 3
Start Time: 2025-07-02 16:16:30.000
Sampling Rate: 100 Hz
Duration: 180 s
================= Sampling Data =================
time_ms,ax,ay,az
    4410,0.039307,-0.023438,0.926514
    4420,0.038574,-0.022705,0.926270
    4430,0.033691,-0.022705,0.925049
    4440,0.035400,-0.016113,0.937988
    4450,0.037109,-0.019775,0.926758
    4460,0.033447,-0.022461,0.926514
    4470,0.032959,-0.026611,0.939941
    4480,0.031250,-0.021484,0.932373
    4490,0.034912,-0.018066,0.929443
    4500,0.036865,-0.018066,0.934082
    4510,0.029785,-0.022705,0.932129
    4520,0.036621,-0.026367,0.927246
    4530,0.037598,-0.018799,0.936279
    4540,0.042969,-0.018555,0.925537
    4550,0.038574,-0.019287,0.929688
    4560,0.036865,-0.019775,0.923340
    4570,0.033203,-0.018799,0.929199
    4580,0.036377,-0.020264,0.925049
    4590,0.028809,-0.020996,0.933838
    4600,0.037598,-0.022949,0.932373
    4610,0.036377,-0.020020,0.946533
    4620,0.033936,-0.021484,0.925049
    4630,0.036133,-0.014160,0.928467
    4640,0.036621,-0.021729,0.925537
    4650,0.035156,-0.026123,0.927490
    4660,0.041260,-0.021240,0.936768
    4670,0.036133,-0.023682,0.927734
    4680,0.034424,-0.020264,0.928711
    4690,0.036377,-0.018066,0.935547
    4700,0.037598,-0.018555,0.937988
    4710,0.031494,-0.013672,0.935303
    4720,0.031006,-0.017822,0.934570
    4730,0.033691,-0.017822,0.936035
    4740,0.031738,-0.020508,0.929932
    4750,0.037109,-0.016357,0.920898
    4760,0.031982,-0.017090,0.934326
    4770,0.029297,-0.020020,0.927002
    4780,0.036133,-0.019775,0.933105
    4790,0.031738,-0.021484,0.930176
    4800,0.030273,-0.021729,0.937012
    4810,0.030273,-0.022949,0.932861
    4820,0.038086,-0.019287,0.929199
    4830,0.035889,-0.022705,0.929688
    4840,0.035889,-0.022217,0.936523
    4850,0.037109,-0.020020,0.930664
    4860,0.038086,-0.026123,0.934326
