=============== Sampling Metadata ===============
Node ID: 4
Start Time: 2025-07-02 17:02:30.000
Sampling Rate: 100 Hz
Duration: 30 s
================= Sampling Data =================
time_ms,ax,ay,az
   12780,0.059570,0.000977,0.968506
   12790,0.067383,0.003662,0.958740
   12800,0.063965,0.001953,0.966309
   12810,0.056885,-0.004395,0.965332
   12820,0.062012,-0.003662,0.963135
   12830,0.061279,0.006104,0.965820
   12840,0.059326,0.004883,0.964844
   12850,0.060059,0.002441,0.961182
   12860,0.065430,-0.000244,0.965088
   12870,0.058350,0.001221,0.969727
   12880,0.062012,-0.002441,0.964600
   12890,0.063232,0.001709,0.966553
   12900,0.062988,-0.001953,0.962402
   12910,0.064697,-0.003418,0.966797
   12920,0.059326,0.005859,0.969971
   12930,0.067871,0.005371,0.967773
   12940,0.064941,0.004639,0.966064
   12950,0.058594,-0.003906,0.961182
   12960,0.060547,-0.005371,0.966064
   12970,0.058105,0.001709,0.970459
   12980,0.057129,-0.002441,0.962646
   12990,0.067383,0.000488,0.968262
   13000,0.066895,-0.002197,0.962891
   13010,0.064941,-0.002930,0.963135
   13020,0.062500,-0.002686,0.958008
   13030,0.067871,0.001953,0.971924
   13040,0.066650,0.001709,0.962402
   13050,0.063721,-0.002441,0.960938
   13060,0.062012,-0.002930,0.965088
   13070,0.062744,0.003662,0.968506
   13080,0.062500,0.002930,0.965576
   13090,0.067871,0.001465,0.965820
   13100,0.058838,0.004883,0.970459
   13110,0.065430,-0.005371,0.970215
   13120,0.062500,0.003174,0.968262
   13130,0.065186,-0.001465,0.967285
   13140,0.057617,0.002686,0.962402
   13150,0.061523,0.001709,0.971924
   13160,0.056641,0.003662,0.966309
   13170,0.067139,-0.000977,0.962402
   13180,0.058105,-0.005615,0.968994
   13190,0.062988,-0.006836,0.968750
   13200,0.054443,0.000244,0.964355
   13210,0.057373,-0.005615,0.965576
   13220,0.060547,0.004639,0.963867
   13230,0.064453,0.002686,0.970459
   13240,0.068115,0.003174,0.965576
   13250,0.061035,0.002441,0.965332
   13260,0.062744,-0.000488,0.960205
   13270,0.061035,0.002197,0.965332
   13280,0.064941,0.002197,0.968018
   13290,0.063477,0.001953,0.968994
   13300,0.061768,0.008301,0.972900
   13310,0.066162,-0.005615,0.966553
   13320,0.060547,-0.001953,0.972168
   13330,0.055908,0.000732,0.964600
   13340,0.063232,-0.001953,0.963623
   13350,0.067383,0.001709,0.966064
   13360,0.060059,-0.000977,0.971191
   13370,0.065674,-0.002441,0.961182
   13380,0.064209,-0.000244,0.959961
   13390,0.064697,0.000244,0.971436
   13400,0.066406,0.004395,0.964355
   13410,0.058350,0.000732,0.970947
   13420,0.061279,0.003418,0.970459
   13430,0.061523,0.004150,0.972412
   13440,0.061523,0.001953,0.968018
   13450,0.065430,0.000000,0.968018
   13460,0.057617,0.001221,0.961670
   13470,0.064209,0.002197,0.966309
   13480,0.058105,-0.007324,0.965820
   13490,0.061279,0.000488,0.962891
   13500,0.063232,-0.000488,0.973389
   13510,0.064209,0.003174,0.961670
   13520,0.066406,0.002930,0.963135
   13530,0.058594,0.002930,0.964111
   13540,0.061035,-0.000488,0.961670
   13550,0.057373,-0.001221,0.965820
   13560,0.068604,-0.004639,0.965332
   13570,0.054688,0.002197,0.967285
   13580,0.065918,0.005371,0.966309
   13590,0.063232,0.000977,0.967285
   13600,0.067383,0.002197,0.967773
   13610,0.062012,-0.000977,0.962646
   13620,0.061523,-0.000977,0.969971
   13630,0.062500,-0.001709,0.971680
   13640,0.064453,-0.000244,0.960938
   13650,0.066406,0.004639,0.965332
   13660,0.061035,-0.001465,0.966064
   13670,0.061768,0.003662,0.970215
   13680,0.054199,0.000244,0.966797
   13690,0.061035,0.002686,0.964355
   13700,0.060791,0.000488,0.967773
   13710,0.056885,0.004639,0.967285
   13720,0.062500,-0.001221,0.961914
   13730,0.059082,-0.002441,0.967285
   13740,0.058105,0.003662,0.964844
   13750,0.063965,-0.000488,0.968994
   13760,0.067383,0.003418,0.967529
   13770,0.058594,0.003174,0.960693
   13780,0.065430,0.000732,0.962402
   13790,0.063477,-0.002441,0.967529
   13800,0.062012,-0.001221,0.970947
   13810,0.061768,0.000244,0.966553
   13820,0.061768,0.003418,0.967285
   13830,0.064453,0.007080,0.966553
   13840,0.066895,0.003906,0.965820
   13850,0.063477,-0.000244,0.958740
   13860,0.061523,-0.001221,0.958008
   13870,0.061035,0.007568,0.966797
   13880,0.057373,-0.002930,0.966309
   13890,0.056396,0.000000,0.969727
   13900,0.059326,0.002686,0.967041
   13910,0.062988,-0.000244,0.966309
   13920,0.062988,-0.000488,0.959961
   13930,0.058838,0.001709,0.965576
   13940,0.064453,0.003418,0.961426
   13950,0.060059,0.001465,0.964844
   13960,0.065186,0.004150,0.968018
   13970,0.062012,0.002441,0.977539
   13980,0.064453,-0.003662,0.971191
